,tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,plot,actor
59,tt13061914,Locked Down,Locked Down,2021,118,"Comedy,Crime,Romance",5.2,12833.0,"Paxton and Linda, a couple at the end of their relationship who are only still living together because of lock-down orders in the U.K. The two attempt to navigate their new situations as COVID-19 spreads around the globe; Paxton is furloughed from his job, while Linda is forced to fire employees from her company as they look to cut costs. Through his boss Malcolm, Paxton ""using a fake identity"" accepts work transporting goods and materials from places that are closing during the lock-down. One of his stops is a department store that's part of Linda's corporation. Dissatisfied with their current state of life, Paxton and Linda design a plan to steal an expensive diamond from the department store so they can become rich.",Anne Hathaway
60,tt1312221,Frankenstein,Dr. Frankenstein,\N,\N,"Adventure,Drama,Horror",,,"Based on the novel and universal movie of the same name, a determined scientist and his assistant are able to finish his work: giving life to the dead. Proud of his achievement, things go wrong and the town begins a manhunt for the monster.",Andrew Garfield
61,tt13141250,The Ritual Killer,The Ritual Killer,2023,92,"Crime,Mystery,Thriller",4.2,2180.0,"In Clinton, Mississippi, Detective Lucas Boyd is tasked with investigating a string of gruesome murders that appear to be connected to an African ritual known as Muti. Boyd is initially confounded by the nature of the murders and the seemingly ritualistic manner in which they are carried out. As he delves deeper into the case, he realizes that he needs the help of someone with expertise in African culture and customs. Boyd reaches out to Dr. Mackles, an African scholar, for assistance in deciphering the ritualistic elements of the murders. Together, they explore the cultural significance of Muti and its possible connection to the crimes in Clinton. As they work to unravel the mystery, they face resistance from local authorities who are skeptical of their unconventional approach to the case. Boyd and Dr. Mackles must navigate the complexities of cultural differences and overcome their own personal biases to solve the case.",Morgan Freeman
62,tt13143964,Borat Subsequent Moviefilm,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,95,Comedy,6.6,144963.0,"Fourteen long years after the culture shock he experienced in Borat (2006), Kazakh reporter Borat Sagdiyev has been called to Premier Nursultan Nazarbayev's office for a life-or-death task. To redeem himself and salvage the reputation of the glorious nation of Kazakhstan, Borat must now return to President Donald Trump's America to deliver an exceptional gift to Vice President Mike Pence. Instead, Borat's newfound 15-year-old daughter Tutar enters the picture, forcing a change of plans. As now-famous Borat takes a deep dive into U.S. politics, the father and daughter learn a thing or two about feminism, racism, and an insidious, lethal virus called COVID-19. Will Borat, Kazakhstan's fourth-best journalist, carry out his mission?",Tom Hanks
63,tt1321870,Gangster Squad,Gangster Squad,2013,113,"Action,Crime,Drama",6.7,218464.0,"It's 1949 Los Angeles, and gangster Mickey Cohen has moved in, with the intention of controlling all criminal activity in the city. He has bought local judges and police, and no one is willing to cross him or testify against him. Everyone except Sergeant John O'Mara, a former World War II soldier, whose goal is to settle with his family in a peaceful Los Angeles. Police Chief William Parker decides to form a special unit whose mission is to take down Cohen, and chooses O'Mara to lead the unit. O'Mara chooses 4 cops and asks another cop and vet, Jerry Wooters to join him but Wooters is not interested. After Wooters witnesses the murder of a young boy by Cohen's people, he joins them, and they decide to take apart Cohen's organization. Cohen wonders if a rival is going after him, eventually he realizes it's the cops.",Ryan Gosling
64,tt1327773,The Butler,The Butler,2013,132,"Biography,Drama",7.2,117228.0,"Cecil Gaines was a sharecropper's son who grew up in the 1920s as a domestic servant for the white family who casually destroyed his. Eventually striking out on his own, Cecil becomes a hotel valet of such efficiency and discreteness in the 1950s that he becomes a butler in the White House itself. There, Cecil would serve numerous US Presidents over the decades as a passive witness of history with the American Civil Rights Movement gaining momentum even as his family has troubles of its own. As his wife, Gloria, struggles with her addictions and his defiant eldest son, Louis, strives for a just world, Cecil must decide whether he should take action in his own way.",
65,tt13320622,The Lost City,The Lost City,2022,112,"Action,Adventure,Comedy",6.1,132058.0,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to an ancient city's lost treasure from her latest story. Determined to prove he can be a hero in real life and not just on the pages of her books, Alan sets off to rescue her.",Sandra Bullock
66,tt1336608,Rock of Ages,Rock of Ages,2012,123,"Comedy,Drama,Musical",5.9,79783.0,"1987. Naive Sherrie Christian has just arrived in Hollywood from Tulsa looking to become a rock star. She is just like Drew Boley was when he first arrived in Hollywood, he, now the Hollywood veteran, who works as a bar back at the Bourbon Club, known as the center of the rock scene in town and the place where many of the biggest acts in rock got their big break. The two meet as Drew helps Sherrie with a situation when she first arrives in town. Despite Dennis Dupree, the Bourbon's owner/manager, not liking to hire people like Drew or Sherrie - someone who has musical aspirations - as service staff, Drew is able to convince Dennis and his assistant Lonny to hire Sherrie as a server, Drew and Sherrie who have a blossoming mutual attraction. Dennis and Lonny, who are having financial difficulties, are able to convince rock star Stacee Jaxx, the perpetually stoned front man for the band Arsenal who got his first break performing at the Bourbon, to perform for free at a benefit concert at the club. Rumors are that Stacee is leaving Arsenal after their next gig to go solo, Rolling Stones reporter Constance Sack who wants to get the true story as to the reason. Another problem for the Bourbon is that Mayor Mike Whitmore is taking a tough stance on what he sees as bad societal influences like rock music. His Christian fundamentalist wife Patricia Whitmore is leading the on the ground campaign in this area, she who is determined to shut down the Bourbon. But Patricia is hiding a secret from her past as to the reason for her extreme fervor in getting rid of the Bourbon. As Drew and Sherrie's romance blossoms, other romances around them blossom as well. But their romance and their musical aspirations are threatened by trying to stay true to their musical visions, changing musical tastes, and by Stacee himself.",Tom Cruise
67,tt13375076,The Pope's Exorcist,The Pope's Exorcist,2023,103,"Horror,Thriller",6.2,6733.0,"Inspired by the actual files of Father Gabriele Amorth, Chief Exorcist of the Vatican, The Pope's Exorcist follows Amorth as he investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",Russell Crowe
68,tt1340138,Terminator Genisys,Terminator Genisys,2015,126,"Action,Adventure,Sci-Fi",6.3,283335.0,"When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured time-line. Now, Sgt. Reese finds himself in a new and unfamiliar version of the past, where he is faced with unlikely allies, including the Guardian, dangerous new enemies, and an unexpected new mission: To reset the future.",Arnold Schwarzenegger
69,tt1341188,How Do You Know,How Do You Know,2010,121,"Comedy,Drama,Romance",5.4,52624.0,"Star softball player, Lisa, has just been cut from the national team; Scholarly business man, George, has just been indicted from his father's company. With everything that they know in their lives taken from them, Lisa and George attempt to find romance. Lisa's potential boyfriend, Matty, however, is as clueless and perpetually single as they come, and George's girlfriend just dumped him. A chance hook-up through mutual friends, Lisa and George may be able to form a friendship, or more, that can help them climb out of the piles of lemons that life has handed to them.",Reese Witherspoon
